   0.511045E+00   0.362706E+06   0.361018E+06  -0.417183E-01  -0.417184E-01   0.000000E+00   0.362440E+06   0.362440E+06   0.362440E+06  -0.862532E-02   0.182686E+06   0.182676E+06   0.634689E-02
   0.515572E+00   0.357825E+06   0.356159E+06  -0.404374E-01  -0.404375E-01   0.000000E+00   0.357564E+06   0.357564E+06   0.357564E+06  -0.850927E-02   0.180228E+06   0.180218E+06   0.621010E-02
   0.520099E+00   0.353037E+06   0.351393E+06  -0.392049E-01  -0.392050E-01   0.000000E+00   0.352779E+06   0.352779E+06   0.352779E+06  -0.839540E-02   0.177816E+06   0.177807E+06   0.607927E-02
   0.524625E+00   0.348345E+06   0.346721E+06  -0.380191E-01  -0.380191E-01   0.000000E+00   0.348089E+06   0.348089E+06   0.348089E+06  -0.828380E-02   0.175453E+06   0.175443E+06   0.595269E-02
   0.529152E+00   0.343750E+06   0.342147E+06  -0.368785E-01  -0.368785E-01   0.000000E+00   0.343498E+06   0.343498E+06   0.343498E+06  -0.817454E-02   0.173138E+06   0.173129E+06   0.582887E-02
   0.533678E+00   0.339256E+06   0.337673E+06  -0.357815E-01  -0.357816E-01   0.000000E+00   0.339007E+06   0.339007E+06   0.339007E+06  -0.806767E-02   0.170875E+06   0.170866E+06   0.570682E-02
   0.538205E+00   0.334862E+06   0.333300E+06  -0.347265E-01  -0.347266E-01   0.000000E+00   0.334617E+06   0.334617E+06   0.334617E+06  -0.796318E-02   0.168662E+06   0.168653E+06   0.558615E-02
   0.542732E+00   0.330566E+06   0.329024E+06  -0.337115E-01  -0.337116E-01   0.000000E+00   0.330323E+06   0.330323E+06   0.330323E+06  -0.786101E-02   0.166498E+06   0.166489E+06   0.546702E-02
   0.547258E+00   0.326363E+06   0.324841E+06  -0.327346E-01  -0.327346E-01   0.000000E+00   0.326124E+06   0.326124E+06   0.326124E+06  -0.776106E-02   0.164381E+06   0.164372E+06   0.535001E-02
   0.551785E+00   0.322249E+06   0.320746E+06  -0.317937E-01  -0.317938E-01   0.000000E+00   0.322012E+06   0.322012E+06   0.322012E+06  -0.766322E-02   0.162309E+06   0.162300E+06   0.523582E-02
   0.556312E+00   0.318217E+06   0.316734E+06  -0.308871E-01  -0.308872E-01   0.000000E+00   0.317984E+06   0.317984E+06   0.317984E+06  -0.756735E-02   0.160278E+06   0.160269E+06   0.512515E-02
   0.605612E+00   0.278893E+06   0.277593E+06  -0.228422E-01  -0.228423E-01   0.000000E+00   0.278688E+06   0.278688E+06   0.278688E+06  -0.663221E-02   0.140471E+06   0.140464E+06   0.412834E-02
   0.739697E+00   0.203567E+06   0.202618E+06  -0.111761E-01  -0.111761E-01   0.000000E+00   0.203417E+06   0.203417E+06   0.203417E+06  -0.484091E-02   0.102532E+06   0.102526E+06   0.246652E-02
   0.903467E+00   0.147776E+06   0.147088E+06  -0.543838E-02  -0.543840E-02   0.000000E+00   0.147668E+06   0.147668E+06   0.147668E+06  -0.351419E-02   0.744312E+05   0.744272E+05   0.146676E-02
   0.110350E+01   0.106752E+06   0.106254E+06  -0.263344E-02  -0.263344E-02   0.000000E+00   0.106674E+06   0.106674E+06   0.106674E+06  -0.253861E-02   0.537682E+05   0.537653E+05   0.868389E-03
   0.134782E+01   0.767764E+05   0.764187E+05  -0.126957E-02  -0.126958E-02   0.000000E+00   0.767202E+05   0.767202E+05   0.767202E+05  -0.182578E-02   0.386704E+05   0.386683E+05   0.512222E-03
   0.164622E+01   0.549975E+05   0.547412E+05  -0.609614E-03  -0.609616E-03   0.000000E+00   0.549572E+05   0.549572E+05   0.549572E+05  -0.130787E-02   0.277009E+05   0.276994E+05   0.301230E-03
   0.201070E+01   0.392539E+05   0.390710E+05  -0.291661E-03  -0.291661E-03   0.000000E+00   0.392252E+05   0.392252E+05   0.392252E+05  -0.933477E-03   0.197712E+05   0.197702E+05   0.176763E-03
