#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.790392E+00   0.175256E+04   0.124720E+04   0.164715E-01   0.164440E-01   0.000000E+00   0.167277E+04   0.167277E+04   0.167277E+04  -0.384327E-02   0.164921E+04   0.158358E+04   0.150087E+00
   0.798336E+00   0.172450E+04   0.122724E+04   0.158869E-01   0.158604E-01   0.000000E+00   0.164599E+04   0.164599E+04   0.164599E+04  -0.378173E-02   0.162280E+04   0.155823E+04   0.146210E+00
   0.806359E+00   0.169688E+04   0.120759E+04   0.153229E-01   0.152973E-01   0.000000E+00   0.161962E+04   0.161962E+04   0.161962E+04  -0.372116E-02   0.159681E+04   0.153327E+04   0.142429E+00
   0.814463E+00   0.166969E+04   0.118825E+04   0.147788E-01   0.147541E-01   0.000000E+00   0.159367E+04   0.159367E+04   0.159367E+04  -0.366154E-02   0.157122E+04   0.150871E+04   0.138744E+00
   0.822648E+00   0.164290E+04   0.116919E+04   0.142538E-01   0.142300E-01   0.000000E+00   0.156810E+04   0.156810E+04   0.156810E+04  -0.360279E-02   0.154601E+04   0.148450E+04   0.135153E+00
   0.830916E+00   0.161653E+04   0.115043E+04   0.137473E-01   0.137244E-01   0.000000E+00   0.154294E+04   0.154294E+04   0.154294E+04  -0.354497E-02   0.152120E+04   0.146068E+04   0.131655E+00
   0.839267E+00   0.159057E+04   0.113196E+04   0.132587E-01   0.132366E-01   0.000000E+00   0.151815E+04   0.151815E+04   0.151815E+04  -0.348803E-02   0.149677E+04   0.143722E+04   0.128247E+00
   0.847702E+00   0.156499E+04   0.111375E+04   0.127872E-01   0.127658E-01   0.000000E+00   0.149374E+04   0.149374E+04   0.149374E+04  -0.343194E-02   0.147270E+04   0.141411E+04   0.124926E+00
   0.856221E+00   0.153982E+04   0.109585E+04   0.123325E-01   0.123119E-01   0.000000E+00   0.146972E+04   0.146972E+04   0.146972E+04  -0.337676E-02   0.144902E+04   0.139137E+04   0.121689E+00
   0.864827E+00   0.151503E+04   0.107821E+04   0.118936E-01   0.118738E-01   0.000000E+00   0.144606E+04   0.144606E+04   0.144606E+04  -0.332239E-02   0.142568E+04   0.136897E+04   0.118534E+00
   0.873518E+00   0.149062E+04   0.106084E+04   0.114703E-01   0.114512E-01   0.000000E+00   0.142276E+04   0.142276E+04   0.142276E+04  -0.326887E-02   0.140272E+04   0.134692E+04   0.115460E+00
   0.882298E+00   0.146660E+04   0.104376E+04   0.110621E-01   0.110436E-01   0.000000E+00   0.139984E+04   0.139984E+04   0.139984E+04  -0.321620E-02   0.138012E+04   0.132522E+04   0.112464E+00
   0.891164E+00   0.144294E+04   0.102692E+04   0.106681E-01   0.106503E-01   0.000000E+00   0.137725E+04   0.137725E+04   0.137725E+04  -0.316431E-02   0.135785E+04   0.130384E+04   0.109545E+00
   0.900121E+00   0.141966E+04   0.101036E+04   0.102882E-01   0.102710E-01   0.000000E+00   0.135503E+04   0.135503E+04   0.135503E+04  -0.311326E-02   0.133594E+04   0.128281E+04   0.106700E+00
   0.909167E+00   0.139673E+04   0.994040E+03   0.992154E-02   0.990498E-02   0.000000E+00   0.133315E+04   0.133315E+04   0.133315E+04  -0.306297E-02   0.131436E+04   0.126209E+04   0.103929E+00
   0.918305E+00   0.137415E+04   0.977979E+03   0.956792E-02   0.955195E-02   0.000000E+00   0.131160E+04   0.131160E+04   0.131160E+04  -0.301347E-02   0.129312E+04   0.124169E+04   0.101228E+00
   0.927533E+00   0.135194E+04   0.962172E+03   0.922687E-02   0.921146E-02   0.000000E+00   0.129040E+04   0.129040E+04   0.129040E+04  -0.296475E-02   0.127221E+04   0.122162E+04   0.985972E-01
   0.936855E+00   0.133005E+04   0.946598E+03   0.889776E-02   0.888291E-02   0.000000E+00   0.126951E+04   0.126951E+04   0.126951E+04  -0.291675E-02   0.125162E+04   0.120184E+04   0.960329E-01
   0.946271E+00   0.130852E+04   0.931282E+03   0.858041E-02   0.856608E-02   0.000000E+00   0.124896E+04   0.124896E+04   0.124896E+04  -0.286954E-02   0.123136E+04   0.118239E+04   0.935344E-01
   0.955782E+00   0.128731E+04   0.916189E+03   0.827419E-02   0.826037E-02   0.000000E+00   0.122871E+04   0.122871E+04   0.122872E+04  -0.282303E-02   0.121140E+04   0.116323E+04   0.911000E-01
   0.965387E+00   0.126645E+04   0.901343E+03   0.797891E-02   0.796559E-02   0.000000E+00   0.120880E+04   0.120880E+04   0.120880E+04  -0.277728E-02   0.119176E+04   0.114438E+04   0.887283E-01
   0.975089E+00   0.124590E+04   0.886720E+03   0.769402E-02   0.768117E-02   0.000000E+00   0.118919E+04   0.118919E+04   0.118919E+04  -0.273221E-02   0.117242E+04   0.112581E+04   0.864173E-01
   0.984889E+00   0.122567E+04   0.872326E+03   0.741923E-02   0.740684E-02   0.000000E+00   0.116988E+04   0.116988E+04   0.116988E+04  -0.268785E-02   0.115339E+04   0.110753E+04   0.841656E-01
   0.994788E+00   0.120576E+04   0.858160E+03   0.715419E-02   0.714224E-02   0.000000E+00   0.115087E+04   0.115087E+04   0.115088E+04  -0.264419E-02   0.113465E+04   0.108954E+04   0.819716E-01
   0.100478E+01   0.118615E+04   0.844208E+03   0.689852E-02   0.688701E-02   0.000000E+00   0.113216E+04   0.113216E+04   0.113216E+04  -0.260120E-02   0.111620E+04   0.107183E+04   0.798341E-01
   0.101488E+01   0.116686E+04   0.830483E+03   0.665196E-02   0.664085E-02   0.000000E+00   0.111375E+04   0.111375E+04   0.111375E+04  -0.255890E-02   0.109805E+04   0.105440E+04   0.777514E-01
   0.102508E+01   0.114786E+04   0.816961E+03   0.641407E-02   0.640336E-02   0.000000E+00   0.109561E+04   0.109561E+04   0.109561E+04  -0.251723E-02   0.108017E+04   0.103723E+04   0.757222E-01
   0.103539E+01   0.112917E+04   0.803662E+03   0.618469E-02   0.617436E-02   0.000000E+00   0.107777E+04   0.107777E+04   0.107777E+04  -0.247624E-02   0.106258E+04   0.102034E+04   0.737452E-01
   0.104579E+01   0.111076E+04   0.790559E+03   0.596339E-02   0.595343E-02   0.000000E+00   0.106020E+04   0.106020E+04   0.106020E+04  -0.243586E-02   0.104526E+04   0.100370E+04   0.718191E-01
   0.105630E+01   0.109265E+04   0.777674E+03   0.575002E-02   0.574042E-02   0.000000E+00   0.104292E+04   0.104292E+04   0.104292E+04  -0.239615E-02   0.102822E+04   0.987342E+03   0.699428E-01
   0.106692E+01   0.107481E+04   0.764980E+03   0.554416E-02   0.553490E-02   0.000000E+00   0.102589E+04   0.102589E+04   0.102589E+04  -0.235704E-02   0.101143E+04   0.971225E+03   0.681146E-01
   0.107764E+01   0.105727E+04   0.752495E+03   0.534566E-02   0.533673E-02   0.000000E+00   0.100914E+04   0.100914E+04   0.100914E+04  -0.231856E-02   0.994918E+03   0.955371E+03   0.663336E-01
   0.108847E+01   0.103999E+04   0.740197E+03   0.515417E-02   0.514557E-02   0.000000E+00   0.992651E+03   0.992651E+03   0.992651E+03  -0.228066E-02   0.978656E+03   0.939757E+03   0.645984E-01
   0.109941E+01   0.102299E+04   0.728103E+03   0.496955E-02   0.496126E-02   0.000000E+00   0.976427E+03   0.976427E+03   0.976427E+03  -0.224339E-02   0.962661E+03   0.924398E+03   0.629083E-01
   0.111046E+01   0.100625E+04   0.716190E+03   0.479145E-02   0.478345E-02   0.000000E+00   0.960450E+03   0.960450E+03   0.960450E+03  -0.220668E-02   0.946909E+03   0.909273E+03   0.612616E-01
   0.112162E+01   0.989781E+03   0.704473E+03   0.461971E-02   0.461200E-02   0.000000E+00   0.944732E+03   0.944732E+03   0.944732E+03  -0.217057E-02   0.931412E+03   0.894394E+03   0.596575E-01
   0.113289E+01   0.973566E+03   0.692933E+03   0.445406E-02   0.444662E-02   0.000000E+00   0.929256E+03   0.929256E+03   0.929256E+03  -0.213501E-02   0.916154E+03   0.879743E+03   0.580948E-01
   0.114428E+01   0.957617E+03   0.681585E+03   0.429435E-02   0.428718E-02   0.000000E+00   0.914033E+03   0.914033E+03   0.914033E+03  -0.210003E-02   0.901146E+03   0.865332E+03   0.565727E-01
   0.115578E+01   0.941911E+03   0.670407E+03   0.414028E-02   0.413337E-02   0.000000E+00   0.899042E+03   0.899042E+03   0.899042E+03  -0.206559E-02   0.886365E+03   0.851140E+03   0.550898E-01
   0.116739E+01   0.926462E+03   0.659414E+03   0.399174E-02   0.398507E-02   0.000000E+00   0.884297E+03   0.884297E+03   0.884297E+03  -0.203171E-02   0.871828E+03   0.837181E+03   0.536453E-01
   0.117913E+01   0.911249E+03   0.648588E+03   0.384845E-02   0.384202E-02   0.000000E+00   0.869776E+03   0.869776E+03   0.869777E+03  -0.199835E-02   0.857512E+03   0.823435E+03   0.522382E-01
   0.119098E+01   0.896287E+03   0.637941E+03   0.371032E-02   0.370412E-02   0.000000E+00   0.855496E+03   0.855496E+03   0.855496E+03  -0.196554E-02   0.843432E+03   0.809916E+03   0.508677E-01
   0.120295E+01   0.881553E+03   0.627455E+03   0.357706E-02   0.357109E-02   0.000000E+00   0.841432E+03   0.841432E+03   0.841432E+03  -0.193323E-02   0.829567E+03   0.796602E+03   0.495325E-01
   0.121504E+01   0.867060E+03   0.617142E+03   0.344859E-02   0.344283E-02   0.000000E+00   0.827599E+03   0.827599E+03   0.827599E+03  -0.190145E-02   0.815928E+03   0.783507E+03   0.482319E-01
   0.122725E+01   0.852790E+03   0.606986E+03   0.332468E-02   0.331912E-02   0.000000E+00   0.813979E+03   0.813979E+03   0.813979E+03  -0.187016E-02   0.802500E+03   0.770613E+03   0.469650E-01
   0.123958E+01   0.838753E+03   0.596997E+03   0.320521E-02   0.319986E-02   0.000000E+00   0.800581E+03   0.800581E+03   0.800581E+03  -0.183937E-02   0.789291E+03   0.757929E+03   0.457311E-01
   0.125204E+01   0.824935E+03   0.587164E+03   0.308999E-02   0.308483E-02   0.000000E+00   0.787392E+03   0.787392E+03   0.787393E+03  -0.180907E-02   0.776288E+03   0.745444E+03   0.445290E-01
   0.126462E+01   0.811336E+03   0.577486E+03   0.297887E-02   0.297390E-02   0.000000E+00   0.774413E+03   0.774413E+03   0.774413E+03  -0.177925E-02   0.763491E+03   0.733156E+03   0.433581E-01
   0.127733E+01   0.797957E+03   0.567966E+03   0.287174E-02   0.286694E-02   0.000000E+00   0.761643E+03   0.761643E+03   0.761643E+03  -0.174991E-02   0.750901E+03   0.721068E+03   0.422177E-01
   0.129017E+01   0.784788E+03   0.558593E+03   0.276843E-02   0.276380E-02   0.000000E+00   0.749073E+03   0.749073E+03   0.749073E+03  -0.172103E-02   0.738508E+03   0.709167E+03   0.411069E-01
   0.130314E+01   0.771832E+03   0.549374E+03   0.266881E-02   0.266436E-02   0.000000E+00   0.736707E+03   0.736707E+03   0.736707E+03  -0.169262E-02   0.726317E+03   0.697461E+03   0.400249E-01
   0.131623E+01   0.759079E+03   0.540297E+03   0.257274E-02   0.256845E-02   0.000000E+00   0.724535E+03   0.724535E+03   0.724535E+03  -0.166465E-02   0.714315E+03   0.685937E+03   0.389710E-01
   0.132946E+01   0.746532E+03   0.531368E+03   0.248012E-02   0.247598E-02   0.000000E+00   0.712559E+03   0.712559E+03   0.712559E+03  -0.163714E-02   0.702508E+03   0.674600E+03   0.379445E-01
   0.134282E+01   0.734187E+03   0.522583E+03   0.239081E-02   0.238681E-02   0.000000E+00   0.700775E+03   0.700775E+03   0.700776E+03  -0.161006E-02   0.690891E+03   0.663445E+03   0.369447E-01
   0.135632E+01   0.722036E+03   0.513935E+03   0.230469E-02   0.230084E-02   0.000000E+00   0.689178E+03   0.689178E+03   0.689178E+03  -0.158342E-02   0.679457E+03   0.652466E+03   0.359711E-01
   0.136995E+01   0.710084E+03   0.505430E+03   0.222166E-02   0.221795E-02   0.000000E+00   0.677771E+03   0.677771E+03   0.677771E+03  -0.155721E-02   0.668210E+03   0.641666E+03   0.350227E-01
   0.138372E+01   0.698320E+03   0.497058E+03   0.214159E-02   0.213802E-02   0.000000E+00   0.666542E+03   0.666542E+03   0.666542E+03  -0.153141E-02   0.657140E+03   0.631036E+03   0.340990E-01
   0.139762E+01   0.686746E+03   0.488821E+03   0.206439E-02   0.206095E-02   0.000000E+00   0.655495E+03   0.655495E+03   0.655495E+03  -0.150603E-02   0.646248E+03   0.620578E+03   0.331994E-01
   0.141167E+01   0.675361E+03   0.480719E+03   0.198997E-02   0.198665E-02   0.000000E+00   0.644628E+03   0.644628E+03   0.644628E+03  -0.148106E-02   0.635534E+03   0.610291E+03   0.323234E-01
   0.142586E+01   0.664154E+03   0.472742E+03   0.191820E-02   0.191500E-02   0.000000E+00   0.633931E+03   0.633931E+03   0.633931E+03  -0.145649E-02   0.624988E+03   0.600164E+03   0.314701E-01
   0.144019E+01   0.653129E+03   0.464896E+03   0.184901E-02   0.184592E-02   0.000000E+00   0.623408E+03   0.623408E+03   0.623408E+03  -0.143231E-02   0.614614E+03   0.590202E+03   0.306391E-01
   0.145466E+01   0.642283E+03   0.457177E+03   0.178230E-02   0.177932E-02   0.000000E+00   0.613055E+03   0.613055E+03   0.613055E+03  -0.140852E-02   0.604406E+03   0.580401E+03   0.298297E-01
   0.146928E+01   0.631608E+03   0.449579E+03   0.171798E-02   0.171511E-02   0.000000E+00   0.602867E+03   0.602867E+03   0.602867E+03  -0.138511E-02   0.594361E+03   0.570755E+03   0.290415E-01
   0.148405E+01   0.621107E+03   0.442106E+03   0.165596E-02   0.165320E-02   0.000000E+00   0.592844E+03   0.592844E+03   0.592844E+03  -0.136209E-02   0.584480E+03   0.561266E+03   0.282739E-01
   0.149896E+01   0.610775E+03   0.434753E+03   0.159617E-02   0.159351E-02   0.000000E+00   0.582982E+03   0.582982E+03   0.582982E+03  -0.133943E-02   0.574757E+03   0.551930E+03   0.275263E-01
   0.151403E+01   0.600607E+03   0.427516E+03   0.153852E-02   0.153595E-02   0.000000E+00   0.573277E+03   0.573277E+03   0.573277E+03  -0.131713E-02   0.565189E+03   0.542743E+03   0.267982E-01
   0.152924E+01   0.590607E+03   0.420398E+03   0.148295E-02   0.148047E-02   0.000000E+00   0.563732E+03   0.563732E+03   0.563732E+03  -0.129520E-02   0.555778E+03   0.533706E+03   0.260892E-01
   0.154461E+01   0.580768E+03   0.413396E+03   0.142937E-02   0.142698E-02   0.000000E+00   0.554341E+03   0.554341E+03   0.554341E+03  -0.127362E-02   0.546519E+03   0.524815E+03   0.253988E-01
   0.156014E+01   0.571085E+03   0.406505E+03   0.137771E-02   0.137541E-02   0.000000E+00   0.545099E+03   0.545099E+03   0.545099E+03  -0.125239E-02   0.537408E+03   0.516066E+03   0.247264E-01
   0.157582E+01   0.561560E+03   0.399726E+03   0.132791E-02   0.132569E-02   0.000000E+00   0.536008E+03   0.536008E+03   0.536008E+03  -0.123150E-02   0.528445E+03   0.507459E+03   0.240715E-01
   0.159165E+01   0.552193E+03   0.393059E+03   0.127990E-02   0.127776E-02   0.000000E+00   0.527066E+03   0.527066E+03   0.527066E+03  -0.121096E-02   0.519629E+03   0.498994E+03   0.234340E-01
   0.160765E+01   0.542974E+03   0.386498E+03   0.123361E-02   0.123155E-02   0.000000E+00   0.518267E+03   0.518267E+03   0.518267E+03  -0.119074E-02   0.510954E+03   0.490664E+03   0.228130E-01
   0.162381E+01   0.533904E+03   0.380043E+03   0.118899E-02   0.118700E-02   0.000000E+00   0.509610E+03   0.509610E+03   0.509610E+03  -0.117085E-02   0.502419E+03   0.482468E+03   0.222084E-01
   0.164013E+01   0.524983E+03   0.373693E+03   0.114597E-02   0.114406E-02   0.000000E+00   0.501095E+03   0.501095E+03   0.501095E+03  -0.115129E-02   0.494024E+03   0.474407E+03   0.216195E-01
   0.165661E+01   0.516207E+03   0.367448E+03   0.110451E-02   0.110266E-02   0.000000E+00   0.492719E+03   0.492719E+03   0.492719E+03  -0.113205E-02   0.485766E+03   0.466477E+03   0.210462E-01
   0.167326E+01   0.507572E+03   0.361302E+03   0.106452E-02   0.106275E-02   0.000000E+00   0.484477E+03   0.484477E+03   0.484477E+03  -0.111311E-02   0.477640E+03   0.458674E+03   0.204879E-01
   0.169008E+01   0.499077E+03   0.355255E+03   0.102598E-02   0.102427E-02   0.000000E+00   0.476368E+03   0.476368E+03   0.476368E+03  -0.109448E-02   0.469646E+03   0.450998E+03   0.199442E-01
   0.170706E+01   0.490720E+03   0.349308E+03   0.988828E-03   0.987177E-03   0.000000E+00   0.468392E+03   0.468392E+03   0.468392E+03  -0.107615E-02   0.461782E+03   0.443447E+03   0.194148E-01
   0.172422E+01   0.482500E+03   0.343458E+03   0.953012E-03   0.951421E-03   0.000000E+00   0.460546E+03   0.460546E+03   0.460546E+03  -0.105813E-02   0.454047E+03   0.436019E+03   0.188992E-01
   0.174155E+01   0.474414E+03   0.337702E+03   0.918488E-03   0.916954E-03   0.000000E+00   0.452828E+03   0.452828E+03   0.452828E+03  -0.104039E-02   0.446437E+03   0.428712E+03   0.183973E-01
   0.175905E+01   0.466458E+03   0.332039E+03   0.885202E-03   0.883724E-03   0.000000E+00   0.445234E+03   0.445234E+03   0.445234E+03  -0.102295E-02   0.438950E+03   0.421522E+03   0.179085E-01
   0.177673E+01   0.458632E+03   0.326469E+03   0.853117E-03   0.851692E-03   0.000000E+00   0.437764E+03   0.437764E+03   0.437764E+03  -0.100578E-02   0.431586E+03   0.414450E+03   0.174325E-01
   0.179459E+01   0.450934E+03   0.320990E+03   0.822189E-03   0.820816E-03   0.000000E+00   0.430416E+03   0.430416E+03   0.430417E+03  -0.988902E-03   0.424342E+03   0.407495E+03   0.169691E-01
   0.181262E+01   0.443363E+03   0.315602E+03   0.792379E-03   0.791056E-03   0.000000E+00   0.423190E+03   0.423190E+03   0.423190E+03  -0.972299E-03   0.417217E+03   0.400653E+03   0.165179E-01
   0.183084E+01   0.435914E+03   0.310300E+03   0.763640E-03   0.762365E-03   0.000000E+00   0.416080E+03   0.416080E+03   0.416080E+03  -0.955964E-03   0.410208E+03   0.393922E+03   0.160785E-01
   0.184924E+01   0.428587E+03   0.305085E+03   0.735938E-03   0.734709E-03   0.000000E+00   0.409086E+03   0.409086E+03   0.409086E+03  -0.939895E-03   0.403312E+03   0.387301E+03   0.156507E-01
   0.186782E+01   0.421379E+03   0.299955E+03   0.709234E-03   0.708050E-03   0.000000E+00   0.402207E+03   0.402207E+03   0.402207E+03  -0.924090E-03   0.396530E+03   0.380788E+03   0.152341E-01
   0.188659E+01   0.414291E+03   0.294910E+03   0.683498E-03   0.682356E-03   0.000000E+00   0.395441E+03   0.395441E+03   0.395441E+03  -0.908545E-03   0.389860E+03   0.374383E+03   0.148286E-01
   0.190556E+01   0.407318E+03   0.289947E+03   0.658688E-03   0.657588E-03   0.000000E+00   0.388786E+03   0.388786E+03   0.388786E+03  -0.893254E-03   0.383298E+03   0.368082E+03   0.144338E-01
   0.192471E+01   0.400460E+03   0.285065E+03   0.634774E-03   0.633714E-03   0.000000E+00   0.382240E+03   0.382240E+03   0.382240E+03  -0.878213E-03   0.376844E+03   0.361884E+03   0.140493E-01
   0.194405E+01   0.393713E+03   0.280263E+03   0.611723E-03   0.610701E-03   0.000000E+00   0.375800E+03   0.375800E+03   0.375800E+03  -0.863419E-03   0.370496E+03   0.355788E+03   0.136750E-01
   0.196359E+01   0.387078E+03   0.275541E+03   0.589506E-03   0.588521E-03   0.000000E+00   0.369467E+03   0.369467E+03   0.369467E+03  -0.848868E-03   0.364252E+03   0.349792E+03   0.133105E-01
   0.198332E+01   0.380551E+03   0.270895E+03   0.568089E-03   0.567140E-03   0.000000E+00   0.363237E+03   0.363237E+03   0.363237E+03  -0.834553E-03   0.358109E+03   0.343894E+03   0.129557E-01
   0.200326E+01   0.374131E+03   0.266325E+03   0.547446E-03   0.546532E-03   0.000000E+00   0.357109E+03   0.357109E+03   0.357109E+03  -0.820474E-03   0.352068E+03   0.338092E+03   0.126102E-01
   0.202339E+01   0.367816E+03   0.261831E+03   0.527549E-03   0.526668E-03   0.000000E+00   0.351082E+03   0.351082E+03   0.351082E+03  -0.806627E-03   0.346126E+03   0.332386E+03   0.122738E-01
   0.204372E+01   0.361607E+03   0.257411E+03   0.508374E-03   0.507525E-03   0.000000E+00   0.345155E+03   0.345155E+03   0.345155E+03  -0.793009E-03   0.340282E+03   0.326775E+03   0.119464E-01
   0.206426E+01   0.355498E+03   0.253063E+03   0.489890E-03   0.489072E-03   0.000000E+00   0.339324E+03   0.339324E+03   0.339324E+03  -0.779614E-03   0.334534E+03   0.321255E+03   0.116276E-01
   0.208501E+01   0.349491E+03   0.248787E+03   0.472075E-03   0.471287E-03   0.000000E+00   0.333590E+03   0.333590E+03   0.333590E+03  -0.766439E-03   0.328881E+03   0.315827E+03   0.113172E-01
   0.210597E+01   0.343582E+03   0.244581E+03   0.454905E-03   0.454145E-03   0.000000E+00   0.327951E+03   0.327951E+03   0.327951E+03  -0.753482E-03   0.323321E+03   0.310487E+03   0.110150E-01
